Date,Open,High,Low,Close,Adj Close,Volume,Ativo
2020-05-28,8.06357192993164,8.640728950500488,5.549928665161133,8.513666152954102,8.513666152954102,90763,FIL-USD
2020-05-29,8.512696266174316,9.24460506439209,5.8128790855407715,9.241914749145508,9.241914749145508,146466,FIL-USD
2020-05-30,9.24454116821289,12.796701431274414,8.763237953186035,10.794007301330566,10.794007301330566,790236,FIL-USD
2020-05-31,10.794007301330566,11.930672645568848,9.883233070373535,11.421042442321777,11.421042442321777,287052,FIL-USD
2020-06-01,11.420637130737305,11.802224159240723,10.569510459899902,11.50815200805664,11.50815200805664,343466,FIL-USD
2020-06-02,11.493261337280273,12.117962837219238,10.225373268127441,11.37706470489502,11.37706470489502,306328,FIL-USD
2020-06-03,11.37706470489502,11.445186614990234,9.40770149230957,10.79937744140625,10.79937744140625,178539,FIL-USD
2020-06-04,10.797863960266113,12.421874046325684,10.00892448425293,11.921567916870117,11.921567916870117,280361,FIL-USD
2020-06-05,11.921567916870117,11.9916353225708,8.94070053100586,9.149476051330566,9.149476051330566,47203096,FIL-USD
2020-06-06,9.149476051330566,11.986007690429688,8.923824310302734,11.863861083984375,11.863861083984375,197392,FIL-USD
2020-06-07,11.863861083984375,11.894914627075195,7.619274616241455,10.748462677001953,10.748462677001953,124797,FIL-USD
2020-06-08,10.75487232208252,12.696807861328125,7.803879737854004,12.137127876281738,12.137127876281738,441069,FIL-USD
2020-06-09,12.138168334960938,14.479793548583984,11.947193145751953,13.718911170959473,13.718911170959473,488687,FIL-USD
2020-06-10,13.755006790161133,15.296224594116211,11.892202377319336,14.345293998718262,14.345293998718262,1109147,FIL-USD
2020-06-14,12.6714506149292,13.048718452453613,11.172070503234863,12.652223587036133,12.652223587036133,49289977,FIL-USD
2020-06-15,12.652223587036133,13.103459358215332,11.14989948272705,12.774351119995117,12.774351119995117,78351578,FIL-USD
2020-06-16,12.131635665893555,12.796361923217773,9.317584037780762,10.874151229858398,10.874151229858398,45822356,FIL-USD
2020-06-17,12.32278060913086,12.659295082092285,10.638525009155273,11.967680931091309,11.967680931091309,66686670,FIL-USD
2020-06-18,11.967680931091309,13.778416633605957,10.8850679397583,10.891227722167969,10.891227722167969,52018481,FIL-USD
2020-06-19,10.889754295349121,13.21587085723877,9.760903358459473,11.692218780517578,11.692218780517578,52613061,FIL-USD
2020-06-21,11.970354080200195,12.887787818908691,10.514726638793945,12.289663314819336,12.289663314819336,44695896,FIL-USD
2020-06-23,12.012450218200684,14.65894603729248,11.364947319030762,12.080750465393066,12.080750465393066,15937414,FIL-USD
2020-06-24,12.086624145507812,12.52197265625,10.502503395080566,11.238045692443848,11.238045692443848,12408046,FIL-USD
2020-06-25,11.22923469543457,13.136734008789062,10.860685348510742,13.082530975341797,13.082530975341797,11645273,FIL-USD
2020-06-26,13.074978828430176,13.166071891784668,10.951906204223633,12.27094841003418,12.27094841003418,7586318,FIL-USD
2020-06-28,10.124570846557617,14.823434829711914,9.158792495727539,10.506247520446777,10.506247520446777,3879472,FIL-USD
2020-06-29,10.506247520446777,12.514216423034668,10.48591136932373,11.233623504638672,11.233623504638672,5698607,FIL-USD
2020-06-30,11.130010604858398,14.285296440124512,10.437627792358398,12.987561225891113,12.987561225891113,6419555,FIL-USD
2020-07-01,12.981514930725098,14.733428001403809,10.933561325073242,13.14953327178955,13.14953327178955,7003050,FIL-USD
2020-07-02,13.132312774658203,15.226040840148926,13.035209655761719,14.315901756286621,14.315901756286621,8436874,FIL-USD
2020-07-03,14.352325439453125,21.453855514526367,14.007112503051758,21.453855514526367,21.453855514526367,9004813,FIL-USD
2020-07-04,20.448516845703125,22.934192657470703,18.189489364624023,21.330196380615234,21.330196380615234,22843854,FIL-USD
2020-07-05,21.202619552612305,22.015562057495117,18.479698181152344,20.40531349182129,20.40531349182129,14696007,FIL-USD
2020-07-06,20.40531349182129,21.308259963989258,18.579978942871094,20.80077362060547,20.80077362060547,10072900,FIL-USD
2020-07-07,20.771902084350586,22.191919326782227,17.808916091918945,21.29363441467285,21.29363441467285,9625273,FIL-USD
2020-07-08,21.91762351989746,23.668323516845703,19.487834930419922,23.289213180541992,23.289213180541992,13154890,FIL-USD
2020-07-09,23.297035217285156,23.297035217285156,20.667118072509766,22.265378952026367,22.265378952026367,11297085,FIL-USD
2020-07-10,22.25429916381836,22.56070327758789,18.69098663330078,20.907995223999023,20.907995223999023,10706447,FIL-USD
2020-07-11,20.90787696838379,20.90787696838379,16.480327606201172,18.09632110595703,18.09632110595703,9049475,FIL-USD
2020-07-12,18.130908966064453,18.762022018432617,16.451316833496094,18.35694122314453,18.35694122314453,11392308,FIL-USD
2020-07-13,18.35694122314453,19.43975257873535,16.9311580657959,16.96105194091797,16.96105194091797,8195290,FIL-USD
2020-07-14,17.506866455078125,17.86262321472168,15.842232704162598,16.298229217529297,16.298229217529297,6309682,FIL-USD
2020-07-15,16.300186157226562,16.605907440185547,15.613414764404297,15.6697416305542,15.6697416305542,5859292,FIL-USD
2020-07-16,15.673828125,15.890252113342285,14.240105628967285,15.152745246887207,15.152745246887207,5801834,FIL-USD
2020-07-17,14.972119331359863,15.552725791931152,14.29733657836914,15.413227081298828,15.413227081298828,6812775,FIL-USD
2020-07-18,15.394891738891602,15.871049880981445,13.616658210754395,13.930257797241211,13.930257797241211,4327773,FIL-USD
2020-07-19,13.926359176635742,14.763686180114746,13.345499992370605,14.703351020812988,14.703351020812988,5309267,FIL-USD
2020-07-21,14.407678604125977,15.154302597045898,13.714523315429688,14.810759544372559,14.810759544372559,6270321,FIL-USD
2020-07-22,14.812577247619629,16.32921028137207,14.60735034942627,15.525256156921387,15.525256156921387,8820228,FIL-USD
2020-07-23,15.460811614990234,15.982879638671875,15.255131721496582,15.6089448928833,15.6089448928833,9977235,FIL-USD
2020-07-24,15.65998363494873,15.889460563659668,14.82951831817627,14.973265647888184,14.973265647888184,8780491,FIL-USD
2020-07-25,14.94917106628418,15.732783317565918,14.660548210144043,15.542886734008789,15.542886734008789,9508408,FIL-USD
2020-07-26,15.565125465393066,17.577970504760742,15.351637840270996,17.289915084838867,17.289915084838867,11953020,FIL-USD
2020-07-27,17.2650146484375,17.301794052124023,16.181297302246094,16.898651123046875,16.898651123046875,9907591,FIL-USD
2020-07-28,16.921356201171875,17.050662994384766,16.18862533569336,16.788040161132812,16.788040161132812,11563002,FIL-USD
2020-07-29,16.795364379882812,17.090177536010742,16.323938369750977,16.454660415649414,16.454660415649414,10953584,FIL-USD
2020-07-30,16.47157096862793,16.68292808532715,16.042499542236328,16.568326950073242,16.568326950073242,9655400,FIL-USD
2020-07-31,16.570322036743164,16.790393829345703,16.04363250732422,16.661331176757812,16.661331176757812,10194372,FIL-USD
2020-08-01,16.661331176757812,19.649253845214844,16.434534072875977,19.245868682861328,19.245868682861328,12860409,FIL-USD
2020-08-02,19.29688835144043,20.186107635498047,17.704153060913086,18.7976131439209,18.7976131439209,12440886,FIL-USD
2020-08-03,18.746835708618164,18.966279983520508,17.505760192871094,17.958541870117188,17.958541870117188,11422448,FIL-USD
2020-08-05,17.831626892089844,18.213973999023438,17.206621170043945,17.999340057373047,17.999340057373047,9725086,FIL-USD
2020-08-06,18.106107711791992,19.76673698425293,18.07561492919922,19.688987731933594,19.688987731933594,11250178,FIL-USD
2020-08-07,19.688987731933594,19.696531295776367,18.5229434967041,19.166828155517578,19.166828155517578,11190638,FIL-USD
2020-08-08,19.133499145507812,19.381227493286133,18.104820251464844,18.41399383544922,18.41399383544922,9100512,FIL-USD
2020-08-09,18.409177780151367,19.13399314880371,17.786556243896484,18.774456024169922,18.774456024169922,11155934,FIL-USD
2020-08-10,18.81722640991211,21.299509048461914,18.2672119140625,19.383731842041016,19.383731842041016,10095259,FIL-USD
2020-08-11,19.339277267456055,19.478403091430664,16.91456413269043,17.236875534057617,17.236875534057617,11236252,FIL-USD
2020-08-12,17.222457885742188,17.74254035949707,16.349803924560547,17.65492057800293,17.65492057800293,10013187,FIL-USD
2020-08-24,20.47020721435547,23.80742073059082,20.411312103271484,22.02018928527832,22.02018928527832,16525999,FIL-USD
2020-08-25,21.97524642944336,22.78044891357422,21.049785614013672,22.193523406982422,22.193523406982422,12692456,FIL-USD
2020-08-26,22.218297958374023,22.588533401489258,20.349328994750977,21.46258544921875,21.46258544921875,11780846,FIL-USD
2020-08-27,21.287675857543945,22.822914123535156,20.498943328857422,22.159378051757812,22.159378051757812,12722236,FIL-USD
2020-08-28,22.0723819732666,24.722673416137695,21.96274185180664,24.273488998413086,24.273488998413086,14827319,FIL-USD
2020-08-29,24.158130645751953,24.90301513671875,23.661212921142578,23.958602905273438,23.958602905273438,11909919,FIL-USD
2020-08-30,23.999889373779297,24.087238311767578,22.653905868530273,23.271316528320312,23.271316528320312,12931604,FIL-USD
2020-09-04,21.577213287353516,21.750167846679688,19.627044677734375,20.94955825805664,20.94955825805664,12383956,FIL-USD
2020-09-10,20.331995010375977,21.022531509399414,19.774307250976562,19.929527282714844,19.929527282714844,10236703,FIL-USD
2020-09-11,19.956531524658203,20.040115356445312,17.199665069580078,18.91840171813965,18.91840171813965,12620734,FIL-USD
2020-09-12,18.91304588317871,19.279544830322266,17.768951416015625,18.329936981201172,18.329936981201172,9289330,FIL-USD
2020-09-13,18.329936981201172,19.003171920776367,17.7664794921875,18.18144989013672,18.18144989013672,9197071,FIL-USD
2020-09-15,18.144332885742188,18.56932258605957,17.652280807495117,17.911659240722656,17.911659240722656,9374042,FIL-USD
2020-09-16,17.9020938873291,18.307661056518555,17.472135543823242,18.020219802856445,18.020219802856445,8725364,FIL-USD
2020-09-19,18.88544273376465,19.028406143188477,17.642431259155273,18.139366149902344,18.139366149902344,7207981,FIL-USD
2020-09-22,15.579984664916992,16.48768424987793,14.55567741394043,16.35114860534668,16.35114860534668,7167104,FIL-USD
2020-09-23,16.371429443359375,16.99391746520996,14.96585464477539,15.647308349609375,15.647308349609375,7623759,FIL-USD
2020-09-24,15.675399780273438,16.333255767822266,14.693150520324707,15.165484428405762,15.165484428405762,7536992,FIL-USD
2020-09-25,16.009859085083008,16.325040817260742,14.621973991394043,16.015060424804688,16.015060424804688,8291298,FIL-USD
2020-09-27,15.86217212677002,15.86217212677002,14.596367835998535,14.992422103881836,14.992422103881836,8398027,FIL-USD
2020-09-28,14.992422103881836,18.796371459960938,14.992422103881836,17.66422462463379,17.66422462463379,16881414,FIL-USD
2020-09-29,17.696456909179688,23.354267120361328,17.577966690063477,21.970237731933594,21.970237731933594,16568863,FIL-USD
2020-09-30,21.992321014404297,23.683507919311523,21.34673309326172,22.51700210571289,22.51700210571289,14428758,FIL-USD
2020-10-01,22.51700210571289,23.138500213623047,21.418697357177734,21.885278701782227,21.885278701782227,15392316,FIL-USD
2020-10-05,22.280838012695312,22.620073318481445,20.398401260375977,21.4826602935791,21.4826602935791,13723786,FIL-USD
2020-10-13,27.5816707611084,35.078121185302734,27.579967498779297,33.30955123901367,33.30955123901367,26861144,FIL-USD
2020-10-14,33.524559020996094,34.66476058959961,26.961360931396484,30.216922760009766,30.216922760009766,31721719,FIL-USD
2020-10-17,44.09478759765625,50.12632369995117,40.63243103027344,41.978328704833984,41.978328704833984,146392993,FIL-USD
2020-10-19,32.40300369262695,34.851722717285156,30.11811065673828,33.882938385009766,33.882938385009766,165602768,FIL-USD
2020-10-21,31.05208396911621,31.5913143157959,26.82323455810547,26.82373046875,26.82373046875,121870445,FIL-USD
2020-10-22,26.723508834838867,26.773900985717773,22.917081832885742,23.770475387573242,23.770475387573242,131813182,FIL-USD
2020-10-23,23.736696243286133,25.204010009765625,20.90873908996582,24.497432708740234,24.497432708740234,152750723,FIL-USD
2020-10-24,24.498106002807617,26.56102752685547,22.508594512939453,25.73779296875,25.73779296875,209835957,FIL-USD
2020-10-25,25.736814498901367,39.096717834472656,25.37360954284668,38.49485397338867,38.49485397338867,362525482,FIL-USD
2020-10-26,38.49692153930664,40.238494873046875,32.274654388427734,33.72261047363281,33.72261047363281,328497595,FIL-USD
2020-10-27,33.72352600097656,37.38225173950195,33.115692138671875,35.245758056640625,35.245758056640625,281520832,FIL-USD
2021-04-01,191.15391540527344,237.2418212890625,182.714111328125,188.17861938476562,188.17861938476562,12367984683,FIL-USD
2021-04-02,186.46484375,205.107177734375,162.49612426757812,171.9756317138672,171.9756317138672,7810199183,FIL-USD
2021-04-03,171.96377563476562,180.81243896484375,163.95809936523438,178.85218811035156,178.85218811035156,4675398992,FIL-USD
2021-04-04,179.04269409179688,193.82167053222656,176.44168090820312,183.77664184570312,183.77664184570312,4140406184,FIL-USD
2021-04-05,183.73806762695312,186.41275024414062,172.41090393066406,176.7781982421875,176.7781982421875,2821760773,FIL-USD
2021-04-06,176.62637329101562,178.75958251953125,165.17800903320312,166.02606201171875,166.02606201171875,2355666426,FIL-USD
2021-04-07,165.9293975830078,166.4818572998047,136.0328826904297,156.49478149414062,156.49478149414062,4802184132,FIL-USD
2021-04-08,156.68165588378906,159.06930541992188,147.3256378173828,154.59666442871094,154.59666442871094,2208289181,FIL-USD
2021-04-09,154.47634887695312,175.59683227539062,153.25860595703125,172.51986694335938,172.51986694335938,2959637615,FIL-USD
2021-04-10,172.2017822265625,188.97520446777344,170.97305297851562,174.75537109375,174.75537109375,3195299597,FIL-USD
2021-04-11,174.617431640625,183.61329650878906,173.1059112548828,179.18431091308594,179.18431091308594,1789587131,FIL-USD
2021-04-12,178.94757080078125,180.97068786621094,160.102294921875,168.17828369140625,168.17828369140625,2782663230,FIL-USD
2021-04-13,168.01625061035156,169.04489135742188,160.03797912597656,163.9652099609375,163.9652099609375,2034227437,FIL-USD
2021-04-14,164.02630615234375,178.8979034423828,161.4180450439453,168.1937713623047,168.1937713623047,2750656179,FIL-USD
2021-04-15,168.5852813720703,175.4958953857422,168.40573120117188,171.2221221923828,171.2221221923828,1893400609,FIL-USD
2021-04-16,170.85946655273438,195.729248046875,170.85946655273438,183.25384521484375,183.25384521484375,5127405689,FIL-USD
2021-04-17,183.02078247070312,192.47084045410156,178.55300903320312,182.68865966796875,182.68865966796875,2558531807,FIL-USD
2021-04-18,182.86033630371094,185.15345764160156,134.50111389160156,156.309326171875,156.309326171875,3995571137,FIL-USD
2021-04-19,156.30563354492188,164.5150604248047,151.0128173828125,154.8578338623047,154.8578338623047,2194829249,FIL-USD
2021-04-20,154.62506103515625,157.48045349121094,145.3563232421875,153.70164489746094,153.70164489746094,2182419055,FIL-USD
2021-04-21,153.94577026367188,158.47784423828125,147.5153045654297,148.27786254882812,148.27786254882812,1660844473,FIL-USD
2021-04-22,147.7954559326172,157.65130615234375,144.74513244628906,145.82623291015625,145.82623291015625,2004357354,FIL-USD
2021-04-23,145.975830078125,147.8937530517578,130.21331787109375,138.89479064941406,138.89479064941406,2636435224,FIL-USD
2021-04-24,138.67103576660156,139.28334045410156,131.39767456054688,133.53948974609375,133.53948974609375,1340510562,FIL-USD
2021-04-25,133.5630340576172,136.74476623535156,131.71949768066406,133.92662048339844,133.92662048339844,947130300,FIL-USD
2021-04-26,134.0325469970703,154.69078063964844,133.78956604003906,154.2904052734375,154.2904052734375,1693345368,FIL-USD
2021-04-27,154.30723571777344,155.01979064941406,148.68067932128906,152.28695678710938,152.28695678710938,1201165877,FIL-USD
2021-04-28,152.44944763183594,155.66427612304688,146.65013122558594,150.94000244140625,150.94000244140625,1077547042,FIL-USD
2021-04-29,150.90611267089844,152.0166015625,147.72894287109375,149.79852294921875,149.79852294921875,939555055,FIL-USD
2021-04-30,149.7349395751953,164.47584533691406,149.69180297851562,163.8935546875,163.8935546875,1827451213,FIL-USD
2021-05-01,163.8358154296875,167.26547241210938,161.2299346923828,164.37672424316406,164.37672424316406,1100844275,FIL-USD
2021-05-02,164.19863891601562,166.65737915039062,157.0418243408203,162.5815887451172,162.5815887451172,1041944825,FIL-USD
2021-05-03,162.47161865234375,163.85324096679688,158.96400451660156,160.3058319091797,160.3058319091797,1034803009,FIL-USD
2021-05-04,160.21678161621094,160.4163055419922,135.80215454101562,140.9249267578125,140.9249267578125,1731008814,FIL-USD
2021-05-05,140.7325897216797,154.4422607421875,139.88134765625,152.30941772460938,152.30941772460938,1448763823,FIL-USD
2021-05-06,152.30889892578125,164.7643585205078,149.83717346191406,153.511962890625,153.511962890625,2210232709,FIL-USD
2021-05-07,153.6137237548828,154.886474609375,147.54489135742188,150.42764282226562,150.42764282226562,1156418678,FIL-USD
2021-05-08,150.36236572265625,154.03538513183594,146.39356994628906,148.01588439941406,148.01588439941406,997835907,FIL-USD
2021-05-09,148.10568237304688,149.52989196777344,141.27796936035156,146.41610717773438,146.41610717773438,1060946906,FIL-USD
2021-05-10,146.37294006347656,149.252685546875,130.1727752685547,135.7192840576172,135.7192840576172,1306838547,FIL-USD
2021-05-11,135.5705108642578,143.19808959960938,134.32701110839844,143.1260986328125,143.1260986328125,1089890299,FIL-USD
2021-05-12,143.0177001953125,145.5249786376953,126.86040496826172,126.86040496826172,126.86040496826172,1247505379,FIL-USD
2021-05-13,127.0288314819336,127.0371322631836,91.44476318359375,117.70317077636719,117.70317077636719,3823184457,FIL-USD
2021-05-14,117.77310180664062,124.73273468017578,114.05506134033203,120.49752044677734,120.49752044677734,1506617607,FIL-USD
2021-05-15,120.60321807861328,122.7394790649414,110.03287506103516,110.35968017578125,110.35968017578125,1295389301,FIL-USD
2021-05-16,110.28679656982422,115.82425689697266,100.34596252441406,107.6959228515625,107.6959228515625,1328009459,FIL-USD
2021-05-17,107.69600677490234,107.83071899414062,93.84284973144531,99.48631286621094,99.48631286621094,1506412462,FIL-USD
2021-05-18,99.23018646240234,105.90943145751953,97.0927963256836,100.09148406982422,100.09148406982422,1203826449,FIL-USD
2021-05-19,100.26582336425781,101.56061553955078,55.122222900390625,65.36085510253906,65.36085510253906,2849056806,FIL-USD
2021-05-20,65.35423278808594,94.65433502197266,61.29484939575195,89.00901794433594,89.00901794433594,3055089930,FIL-USD
2021-05-21,88.72718048095703,94.7544937133789,67.99596405029297,76.72123718261719,76.72123718261719,2081107862,FIL-USD
2021-05-22,76.90279388427734,77.40367889404297,67.0063247680664,72.30855560302734,72.30855560302734,1365775482,FIL-USD
2021-05-23,72.29281616210938,74.73738098144531,55.423362731933594,65.10672760009766,65.10672760009766,1737007698,FIL-USD
2021-05-24,65.00057220458984,75.17806243896484,62.76020431518555,74.78036499023438,74.78036499023438,1740396247,FIL-USD
2021-05-25,74.75453186035156,79.58629608154297,66.1015853881836,71.935546875,71.935546875,1467801609,FIL-USD
2021-05-26,72.28604125976562,74.98029327392578,70.4305191040039,74.75837707519531,74.75837707519531,1077954767,FIL-USD
2021-05-27,74.63951110839844,74.63951110839844,69.13489532470703,71.17574310302734,71.17574310302734,771726864,FIL-USD
2021-05-28,71.40675354003906,71.7191390991211,65.0397720336914,66.82040405273438,66.82040405273438,908945043,FIL-USD
2021-05-29,66.81331634521484,69.75656127929688,64.98258209228516,68.2123794555664,68.2123794555664,783841320,FIL-USD
2021-05-30,68.23286437988281,69.27162170410156,65.34895324707031,68.42208099365234,68.42208099365234,651860280,FIL-USD
2021-05-31,68.35363006591797,72.82259368896484,66.38575744628906,72.69061279296875,72.69061279296875,812347344,FIL-USD
2021-06-01,72.5685806274414,73.0186767578125,68.09881591796875,69.21102142333984,69.21102142333984,647880398,FIL-USD
2021-06-02,69.18964385986328,72.0304183959961,68.19664764404297,70.05377197265625,70.05377197265625,572727004,FIL-USD
2021-06-03,70.10005187988281,93.97356414794922,69.55050659179688,89.3205795288086,89.3205795288086,2389383066,FIL-USD
2021-06-04,89.36041259765625,97.08918762207031,85.14266967773438,87.86652374267578,87.86652374267578,2768259668,FIL-USD
2021-06-05,87.873779296875,92.91304779052734,86.020751953125,88.24462890625,88.24462890625,1276824024,FIL-USD
2021-06-06,88.17855834960938,88.98312377929688,86.07953643798828,87.02347564697266,87.02347564697266,591943302,FIL-USD
2021-06-07,87.05216217041016,92.11551666259766,80.52764892578125,81.86448669433594,81.86448669433594,1143664054,FIL-USD
2021-06-08,82.04489135742188,83.69852447509766,70.70768737792969,76.22286224365234,76.22286224365234,1605805894,FIL-USD
2021-06-09,76.10363006591797,78.35079193115234,71.17455291748047,77.57213592529297,77.57213592529297,1149778484,FIL-USD
2021-06-10,77.77751922607422,78.9327621459961,71.88197326660156,73.38231658935547,73.38231658935547,775008530,FIL-USD
2021-06-11,73.35928344726562,74.00908660888672,69.96558380126953,70.81682586669922,70.81682586669922,549192055,FIL-USD
2021-06-12,70.84207153320312,71.3097915649414,66.40692138671875,69.72113800048828,69.72113800048828,640431115,FIL-USD
2021-06-13,69.71910858154297,73.72492980957031,68.73387908935547,73.18509674072266,73.18509674072266,469759272,FIL-USD
2021-06-14,73.11183166503906,77.19136810302734,71.89885711669922,74.55599975585938,74.55599975585938,502357204,FIL-USD
2021-06-15,74.78504943847656,75.91724395751953,71.76225280761719,74.31810760498047,74.31810760498047,730160956,FIL-USD
2021-06-16,72.5918960571289,72.5918960571289,68.6873779296875,69.6286849975586,69.6286849975586,500558931,FIL-USD
2021-06-17,69.66918182373047,72.0574722290039,67.10093688964844,68.88034057617188,68.88034057617188,447547523,FIL-USD
2021-06-18,68.97929382324219,68.97929382324219,63.68885040283203,65.67865753173828,65.67865753173828,493671223,FIL-USD
2021-06-19,65.7400131225586,66.92379760742188,64.55701446533203,64.93502044677734,64.93502044677734,385465335,FIL-USD
2021-06-20,64.82746124267578,65.00811004638672,60.046966552734375,63.315895080566406,63.315895080566406,607250404,FIL-USD
2021-06-21,63.22426986694336,63.62910842895508,45.211421966552734,46.222328186035156,46.222328186035156,1211512215,FIL-USD
2021-06-22,46.17173385620117,52.11720657348633,42.869895935058594,49.314754486083984,49.314754486083984,1302930142,FIL-USD
2021-06-23,49.39048385620117,59.06993103027344,47.5713005065918,58.006370544433594,58.006370544433594,1030884577,FIL-USD
2021-06-24,58.76858901977539,59.30620574951172,54.38468551635742,57.14161682128906,57.14161682128906,698643624,FIL-USD
2021-06-25,57.0877571105957,57.8648681640625,50.48087692260742,52.15754699707031,52.15754699707031,704937017,FIL-USD
2021-06-26,52.095603942871094,53.23685073852539,50.03641128540039,52.9754524230957,52.9754524230957,543457519,FIL-USD
2021-06-27,53.107421875,56.4506950378418,52.80109786987305,56.127647399902344,56.127647399902344,515856077,FIL-USD
2021-06-28,56.212738037109375,57.69450759887695,54.98109817504883,56.34242630004883,56.34242630004883,550855064,FIL-USD
2021-06-29,56.41352844238281,65.86084747314453,56.251220703125,64.28026580810547,64.28026580810547,919971074,FIL-USD
2021-06-30,64.50045776367188,65.2724609375,56.56367111206055,60.372554779052734,60.372554779052734,944427532,FIL-USD
2021-07-01,60.322296142578125,60.3634033203125,55.32628631591797,56.826080322265625,56.826080322265625,552219219,FIL-USD
2021-07-02,56.73693084716797,57.37527847290039,55.04267120361328,57.19480895996094,57.19480895996094,354599522,FIL-USD
2021-07-03,57.18152618408203,59.95270919799805,56.698402404785156,58.858741760253906,58.858741760253906,352221812,FIL-USD
2021-07-04,58.86503219604492,60.54173278808594,57.996097564697266,58.772308349609375,58.772308349609375,322262854,FIL-USD
2021-07-05,58.700653076171875,58.700653076171875,55.02450942993164,56.0968017578125,56.0968017578125,403080465,FIL-USD
2021-07-06,56.10366439819336,58.31984329223633,56.03510284423828,57.03899383544922,57.03899383544922,332161267,FIL-USD
2021-07-07,57.02432632446289,58.01197814941406,56.37833023071289,56.41632843017578,56.41632843017578,248241531,FIL-USD
2021-07-08,56.46888732910156,56.53740310668945,52.877532958984375,53.88549041748047,53.88549041748047,323216759,FIL-USD
2021-07-09,53.84683609008789,55.52431106567383,52.790462493896484,55.2078971862793,55.2078971862793,231960437,FIL-USD
2021-07-10,55.23301696777344,55.999691009521484,53.68171310424805,54.264488220214844,54.264488220214844,175087674,FIL-USD
2021-07-11,54.250152587890625,55.778526306152344,54.01811218261719,55.09626007080078,55.09626007080078,137700134,FIL-USD
2021-07-12,55.13166046142578,55.44584274291992,52.22022247314453,52.52861404418945,52.52861404418945,212758160,FIL-USD
2021-07-13,52.50733947753906,53.06645584106445,50.417510986328125,50.941856384277344,50.941856384277344,248919725,FIL-USD
2021-07-14,50.97452163696289,51.209556579589844,48.16334533691406,49.674278259277344,49.674278259277344,314370355,FIL-USD
2021-07-15,49.69621276855469,50.30842971801758,46.31289291381836,47.173065185546875,47.173065185546875,279721477,FIL-USD
2021-07-16,47.27674865722656,48.34742736816406,45.81209945678711,45.87030029296875,45.87030029296875,218063774,FIL-USD
2021-07-17,45.82876968383789,46.186370849609375,45.18558120727539,45.61513900756836,45.61513900756836,190859197,FIL-USD
2021-07-18,45.63541793823242,47.390113830566406,45.588836669921875,46.89200210571289,46.89200210571289,212367005,FIL-USD
2021-07-19,46.861366271972656,47.18608474731445,44.58229064941406,44.647361755371094,44.647361755371094,212159653,FIL-USD
2021-07-20,44.70539855957031,45.09147262573242,41.011566162109375,41.26276397705078,41.26276397705078,323857322,FIL-USD
2021-07-21,41.24356460571289,47.85703659057617,40.122230529785156,46.171817779541016,46.171817779541016,466763062,FIL-USD
